transit_count,n_transits_measured,depth_ppm,duration_hours,period_days,depth_snr,noise_ppm,depth_consistency_std_ppm,depth_consistency_frac,symmetry_ppm,ingress_egress_slope,shape_ratio,odd_even_mismatch_frac,secondary_depth_ppm,skewness,kurtosis,entropy,red_noise_ratio,label
3,3,363.24984050753636,4.45,9.18984492246123,1.3847432090722063,262.32288999699654,33.06960751108458,0.17208384090431145,7.686863237932329,0.0017099324927093754,1.0863580703728053,0.3013237970733341,1.5817009649810032,0.016587743391646356,0.03411839925660631,3.438509438204996,1.6819066260630253,planet
3,2,173.5576750503828,0.5,13.324412206103052,0.9116329793220328,190.38108425986843,20.586025236801753,0.1853757514188542,39.5747577561778,0.03417517967661657,1.129032258064519,0.31277128994239295,20.474604141784702,-0.015379976032225308,0.026591407293841574,3.2722638812625995,0.8892053335858474,planet
3,3,1196.233032151018,4.45,9.291395697848925,5.1189574973400385,233.68684595889223,658.3686748563392,1.6768844216541028,71.18618001322741,0.0032477091073868937,2.8346322271787177,1.6796693441860617,5.77249129329882,-0.006669339684976598,-0.022967672163470176,3.3789616451291837,3.2491129263381295,planet
7,7,331.76854171791,4.050000000000001,4.235617808904452,3.428963861876701,96.75475014669016,12.751822813347172,0.047157460607999115,16.86126185662662,0.0028174754980623373,2.7178545482479346,0.01095565736596269,-2.274298938398367,-0.06011811344057205,0.025601441084318388,3.278611925878199,3.7062914664910935,planet
5,5,1581.7084587501465,2.45,6.237618809404702,13.830241053218039,114.36593568136779,738.9980922269665,0.8017128099051298,32.63431592948063,0.002985878356289771,1.0,0.05532425183127923,-3.8453905266688793,0.16923621502347408,1.0974912830920145,2.942436528726598,4.147550265385692,planet
2,2,67.54925893287445,0.8999999999999999,13.955477738869435,0.7661426025505507,88.16799732582095,20.47567972773834,0.5877478855278533,19.672023283123785,0.01257335958507003,1.0465810448381443,0.7403541719502327,8.014722369997784,-0.017644840622804223,0.032427419490139275,3.387519155624619,0.9569763190262042,planet
2,2,234.9514886510322,0.5,13.940970485242621,0.9141805615941216,257.0077493677295,4.494887322348262,0.03862594105244302,88.57275683971099,0.022354080762857186,1.222113739000008,0.07437892609018264,-8.719813136437438,0.011700901206207403,0.05893560314388946,3.233040277309001,0.8835657209495519,planet
3,3,1560.4239725018888,2.45,11.967983991995997,8.761467103566542,178.1007625842349,691.0197465654691,1.8020722611758913,54.92441125243275,0.03468798373282819,1.0,0.9763084171151747,10.92505274014055,0.0447558305020574,0.054569890809606836,3.3270438891045715,2.941191257738218,planet
7,6,57.60743214529154,0.5,4.489494747373687,0.47490478139214687,121.3031209675754,35.86180338965961,1.2234287925779739,9.153917313931004,0.0043273618597090505,1.1758880918620607,0.3914532866729389,-1.0143008626339878,-0.017163376037610048,-0.020620670305797173,3.3515967246059923,0.890154931576577,planet
9,9,90.06194300409292,0.5,3.278139069534767,0.38587187185326643,233.3985697675842,30.62090757173829,0.8372606776429767,50.728355429519034,0.007090115309436719,1.0102526351725967,0.07787820366771646,-8.788543466753396,-0.00785683059151451,-0.016189476278869908,3.366549506846264,0.9018910335815655,planet
3,2,97.45965633275603,0.8999999999999999,11.344172086043022,0.6485246395508751,150.2790339627652,19.608627859268864,0.3209310211429191,16.39800728414631,0.013677085981521422,1.4707194763679943,0.4859163968535428,-12.626211818078659,-0.018108960416095016,-0.04380038456616342,3.35685091466789,0.8629316045041115,planet
3,3,455.4561028445342,1.7,11.380440220110055,1.6619379161530365,274.05121359695505,47.71556363689558,0.16384185784728936,4.1257177360032316,0.006818739204179516,1.4686554311106235,0.007952325302168361,0.4117079845933347,-0.028432498188468353,0.04211376394271582,3.2591122107657733,1.175153929750816,planet
3,3,810.9990271848019,3.25,9.683091545772886,9.655996607475837,83.98915825601188,413.10911550043505,1.0271846435783702,37.486093771854634,0.00558379911029124,1.0,0.03284534581939007,-0.3915333297577206,-0.06228651342029499,0.004127994794964174,3.3109001781996166,3.7448601925158664,planet
6,5,74.96613690339606,0.5,5.156828414207103,0.5602057404765682,133.8189373775824,14.832033922908638,0.40088401372209564,33.83199333462095,0.03376245086707763,1.0274706839407763,0.08292987824813192,7.287122679278113,-0.0006154441096903632,-0.009371125195266838,3.4016869672731973,0.896111430130313,planet
4,4,56.09780142674043,0.8999999999999999,7.115307653826913,0.4930338649169246,113.78082809016135,14.235353872717912,0.5746908754909734,4.90551383147686,0.002035072136397611,1.0094747605283965,0.43978094871754714,-9.192936686219788,0.008861465970753591,-0.012131236665881673,3.3491404569989522,0.9329165999472104,planet
4,4,883.7511984169989,3.6499999999999995,7.492496248124062,3.1959286638702076,276.5240690156061,131.23305459689743,0.18152452554212847,6.404713117635907,0.004135749545699002,2.6567098799480533,0.13500856522302498,8.761325009154497,-0.006903887843067555,-0.042294061447042175,3.4135387912881328,2.6819449362553436,planet
3,3,82.76397352933373,1.3,12.279889944972485,0.44587183420251925,185.62278928733932,24.237106708516357,0.41235212832827356,12.85188039945595,0.006785146583376469,1.0943396226415105,0.20720023682785313,-12.163692010735971,0.030537966368009963,-0.04112234362746836,3.414047422267759,0.9310726427186717,planet
8,0,2623.429334331691,0.5,3.8149074537268635,8.962849262336476,292.7003743503551,,,,,,,-31.2031045457406,0.011073499284147385,0.006176750239187179,3.363826508913469,0.9140072023105499,planet
13,12,1376.9590566012823,2.8499999999999996,2.1828414207103553,5.513553879403356,249.74074557339569,41.95887575147746,0.03520954921412112,8.9864137766682,0.017934294606507077,1.0,0.008203997988042219,4.4842996438365645,-0.037525047949092644,-0.0393457325722415,3.4248158045770336,4.084758018637864,planet
4,4,1013.7683665603671,3.6499999999999995,8.080040020010005,5.8760077111058795,172.52672501506527,465.56383584246515,0.6495637204105683,9.87984479661197,0.003927165597616075,1.0,0.2337637104060053,-6.893019197207195,-0.0036625191567510734,0.01895534918417452,3.3653148144307146,3.3464960199379092,planet
19,18,2888.84267613522,1.7,1.4502251125562782,6.842896160544062,422.1666686676033,59.45200795214012,0.015955226665782314,12.331188308789542,0.08028304948987244,1.0,0.0023149586415612813,33.35253173164521,1.0087957869153232,2.1227992952694867,3.2049385283502407,4.433432201940517,planet
3,3,207.57685663761308,0.5,9.675837918959479,0.789085802272442,263.059930922372,14.028344761663696,0.21884805420993084,81.42746728934114,0.04499016848064697,1.023255813953534,0.23282896461154207,2.806291800050431,0.017929270414014056,-0.06354175701741305,3.38374884574182,0.948150296963552,planet
2,2,116.6568408793777,0.5,14.630065032516258,0.9843583082943417,118.51054630860605,17.22569519502226,0.2832393165036776,90.67332703316389,0.0327845296531374,1.6538461538462599,0.44144426197194975,-7.7176684837310106,0.019034359825929142,-0.009545350435813837,3.3240266276058246,0.9591194629240282,planet
27,27,50.62081842778462,0.8999999999999999,1.0222611305652827,0.17665309386355538,286.5549497077221,59.968356948623146,2.01973255344577,20.947030593299054,0.005300394054961185,1.0014758557701664,0.056889457986687826,-6.455117236070507,-0.019969645534663585,-0.03589560233012712,3.5112055995369293,0.9021129768984743,planet
14,13,1502.7620612019887,0.8999999999999999,2.0450225112556275,9.026614835381421,166.4812433684049,472.9152451238734,0.2884700644586379,237.09333280808042,0.06228422028193785,1.0,0.019860595804097325,18.59296392237031,0.4094844014272591,0.6132338102005845,3.357382607629362,3.7859376202029087,planet
3,3,242.33518795728634,0.5,9.770135067533767,0.8285138032820658,292.4938449996877,39.2379990808924,0.2546228118560716,31.34388161596391,0.04370324397809327,1.4131827961276127,0.16066650660702747,-45.216677425408136,-0.009328199688582048,-0.015042668993156205,3.288363097385549,0.8950244431414343,planet
8,8,2665.3814340279796,4.85,3.6625812906453223,11.013565792377102,242.00894463015683,759.6640981832949,0.4265857683663461,76.52300742966301,0.0025861827399726225,2.630296356132209,0.26492571829471506,-18.807666206210882,-0.4969432881110266,1.390869657783333,3.0971354188891307,4.368604314225632,eclipsing_binary
6,5,1738.4752330338044,2.8499999999999996,4.917458729364682,8.559872804310508,203.09591892047249,25.87780338348362,0.01618632345054889,48.32712823765739,0.004235622326246118,1.0,0.006267870999076863,2.7194940115382593,-0.05431193592340185,0.13893022362568797,3.448841944804819,4.423500989616956,eclipsing_binary
7,7,1196.901479111009,3.6499999999999995,4.199349674837419,5.520300694007602,216.81816724409046,700.3242053890424,1.3326572000451293,28.34768492765427,0.0028903430420228653,1.0958744804501006,0.9353831394299599,-2.409387066637514,-0.022068454498582746,0.06133583687534916,3.3392072176781,3.592413226565325,eclipsing_binary
4,3,1888.9889570782632,3.25,8.631315657828914,13.814115798327803,136.7433851471641,21.660326590371763,0.012260291707812834,5.31518753010829,0.00676016157985779,1.0,0.027164287477374847,-23.74279945027702,-0.2356451765595144,0.48760808467280903,3.2924625325977357,4.410670917161785,eclipsing_binary
7,6,1681.0422995721015,3.6499999999999995,4.3226613306653325,8.351083817066826,201.29630313811634,709.2704266089494,0.6982046481434618,11.544677158470407,0.008821056454322174,1.0,0.8732105224165052,-9.648954544694277,-0.09817333104506738,0.2575347101415275,3.2988742320563826,4.056531674643994,eclipsing_binary
6,6,906.0369096333363,2.8499999999999996,5.1278139069534765,3.407916909333141,265.86238272183374,373.8063366814386,0.9495776532615097,91.30105955046375,0.006484485289305519,1.7185505238383247,0.9362217750145571,-14.726265255227133,0.012548564247019571,0.014872261329366587,3.3444119555504743,2.344528272340052,eclipsing_binary
7,7,2955.8187355474793,2.45,4.228364182091045,16.35119398604805,180.77081943187665,1421.7457367992693,1.165089746091257,91.71236413696437,0.02174923171629986,1.0,1.0055994659592968,0.9578880165728165,0.07837594858935312,1.170493241655933,3.0836978901456726,4.331724699769068,eclipsing_binary
20,19,781.2257524322042,4.45,1.406703351675838,2.9589845431256845,264.0181930815247,326.45079806179143,0.642013070859118,2.0473787157859746,0.005062849356712128,2.8771407360644674,0.8054444530251863,-26.61479377552567,-0.0008795976084023987,0.05694423046918384,3.486073864987008,4.044860570454128,eclipsing_binary
4,3,1519.8268057333005,1.7,7.673836918459229,11.214227227744267,135.5266640195423,17.474013407711652,0.012196829157392872,16.23978727305353,0.0049923621585293045,1.0,0.018919756768714466,7.029950741532787,0.2501038183568056,0.775816916860951,3.106018266855136,3.706661611375255,eclipsing_binary
30,30,1588.7340980275671,3.25,0.9134567283641821,7.833579669947469,202.8107410616558,291.8315579864698,0.22485081673850216,47.938687377846456,0.017558225211838124,1.0,0.3618441987716421,-32.261394675603405,-0.3226177001118596,0.6085067745389541,3.085141797065054,4.578836210210359,eclipsing_binary
7,6,2477.6968750921874,2.0999999999999996,4.235617808904452,13.236882666461849,187.18129770613606,30.90006301837429,0.012951129720925266,82.13648703159215,0.021382251577518184,1.0,0.01901165303684623,-8.96572837683074,0.521497792973656,2.259498260715107,3.0064558140385214,4.664559510094733,eclipsing_binary
4,3,1646.8310004798925,3.6499999999999995,8.014757378689344,10.350931588159627,159.09978599063425,20.078745413476618,0.013198545880760682,41.926023556571046,0.004851403082814429,1.0,0.021744642156863347,-5.2885099266486435,-0.15268020581438468,0.26789615054315696,3.196585767872691,3.961007402905548,eclipsing_binary
13,12,3540.6474882328703,2.8499999999999996,2.1683341670835414,14.589092069749647,242.69142118681748,2671.3055957551433,1.0950104599925112,141.42356165647297,0.013292808679598204,1.054767539715226,1.0445898887301597,-1.3504637987882262,-0.06905993659703237,1.5737578600382927,2.8901737906705036,4.314865939355832,eclipsing_binary
5,5,1745.2735914969292,2.45,5.9184592296148075,12.047672250237826,144.8639666855543,853.8192974109202,0.8577574044552118,77.81903713688365,0.0056320080556073095,1.0483175405885432,0.8218718073601189,0.08352590219473655,0.06788373077977806,0.6912223037465663,2.985259480129474,4.016881279754345,eclipsing_binary
48,48,2187.748129872921,2.8499999999999996,0.5652826413206603,5.280985865068099,414.26888572910605,364.2272543576255,0.16457318426397727,6.817226832711576,0.06892264267314796,1.0001353783667093,0.2087950443451112,1023.8589960454015,0.5077421546095919,0.9335125096166488,3.1040906659132097,4.611788400354945,eclipsing_binary
4,3,1774.7144858571621,2.8499999999999996,7.6448224112056025,9.832177165647142,180.50066185319318,21.603401277529745,0.01297242228353871,4.307854226004437,0.0050089744701377415,1.0,0.020749553528090863,12.338331326744445,-0.03864330721962053,0.07593766675885893,3.317423497610174,4.1462372787245485,eclipsing_binary
3,3,938.8442049689041,2.8499999999999996,9.509004502251125,8.289500306740146,113.25703241792935,15.052391799306262,0.017317102357554088,2.728700753462654,0.0025594497887775863,1.0,0.016074142387706238,-15.500677162272325,-0.03133503426590711,0.09237230495271564,3.3482661622779952,3.893085241399716,eclipsing_binary
24,24,4904.950732705342,2.0999999999999996,1.1528264132066033,3.8642553488497677,1269.3133061626859,695.5041729733805,0.13409920869383576,1005.7665872219568,0.12031720850762703,1.0,0.004440636181969751,2098.5479478898837,0.08589945295086822,-0.4063055974453862,3.721443428533255,4.692023176453804,eclipsing_binary
3,2,1522.3359984727542,4.050000000000001,11.996998499249624,11.906389274416501,127.85874570251356,9.349312161621697,0.006910039147799856,34.58562368552354,0.00649509145898482,1.9534612193211323,0.013725236374936098,-1.652185200984313,-0.24612887911150816,0.6606783105690974,2.988958076680691,4.214232613618321,eclipsing_binary
5,4,4232.099800614259,2.8499999999999996,5.751625812906453,19.515874072896533,216.85422773309242,23.748142571198,0.0058924139825092875,13.718512265281646,0.014809979521463795,1.0,0.011386907344326761,-0.3699430434211948,-0.49439764003838343,1.5010523485837872,2.9850791391130764,4.548994457518336,eclipsing_binary
4,4,2125.6611352839805,3.6499999999999995,7.536018009004502,8.693392602924927,244.5145678303765,795.1136808348871,1.9995373026995484,33.3115661889094,0.0027393919734539423,1.0175438596491342,1.0266987956816616,492.88929949664606,0.11641946987008639,2.232545088528693,2.8957643174329526,3.5707293843943275,eclipsing_binary
